"act.advanceStateD","-1.6076440982175389E13","-1.3177716337340045E13","-1.0711597799769479E13","-7.30457831665745E12","-3.4987113022598076E12","-3.4987113022598076E12","-9.888841531958141E11"
"act.advanceStateA","-1.6621074629066047E13","-9.278408466900174E12","-9.278408466900174E12","-7.305980677625892E12","-6.424574601816561E12","-3.968363655323927E12","-9.8965100375933E11"
"act.advanceStateB","-1.6075518643144035E13","-1.3176809881624834E13","-7.023553670445528E12","-7.023553670445528E12","-6.422901295537836E12","-3.7299126353200693E12","-9.87977697480604E11"
"act.advanceStateX","-1.1932032504677744E13","-1.1932032504677744E13","-1.0758473774324822E13","-7.344092232051513E12","-5.627658482936267E12","-4.639049335963712E12","-9.854124238847373E11"
"act.advanceStateA","-1.7159810891143268E13","-9.28565317727139E12","-9.28565317727139E12","-7.313225291126609E12","-5.63387340874423E12","-4.1760628913045737E12","-9.968956172600474E11"
"act.advanceStateE","-1.6140004474338416E13","-1.1927591350561574E13","-1.03638452284042E13","-8.274200598831838E12","-5.385758622298858E12","-2.1322678599108098E12","-9.809712697613778E11"
"act.advanceStateX","-1.1926821812035428E13","-1.1926821812035428E13","-1.0312727985220844E13","-8.229068566856677E12","-6.415125329641505E12","-3.727296196495487E12","-9.802017304444413E11"
"act.advanceStateC","-1.5596249449713895E13","-1.277000502806267E13","-1.0364197428356459E13","-5.106823230580202E12","-5.106823230580202E12","-4.634960102847564E12","-9.813234697136376E11"
"act.advanceStateA","-1.6151395049134611E13","-9.270551131694969E12","-9.270551131694969E12","-7.298123254300162E12","-6.17797906300594E12","-4.635430576535321E12","-9.817936685541252E11"
"act.advanceStateX","-1.1922250889713863E13","-1.1922250889713863E13","-9.596151689841035E12","-7.944379543953155E12","-6.171816205508755E12","-4.629267735730621E12","-9.756308099171058E11"
"act.advanceStateE","-1.505312832804144E13","-1.230841160078258E13","-9.971456405855064E12","-7.938442730653733E12","-6.165879515156533E12","-2.1209905867671162E12","-9.696939966176844E11"
"act.advanceStateB","-1.5598944313112205E13","-1.3231481990947682E13","-7.024046978494119E12","-7.024046978494119E12","-5.626367065310986E12","-4.637125251081073E12","-9.834883384595928E11"
"act.advanceStateX","-1.1928639442170953E13","-1.1928639442170953E13","-9.602540242247184E12","-8.275248691393716E12","-5.66082579177905E12","-4.635656288136771E12","-9.820193623232567E11"
"act.advanceStateX","-1.1922250889713863E13","-1.1922250889713863E13","-9.596151689841035E12","-7.944379543953155E12","-6.171816205508755E12","-4.629267735730621E12","-9.756308099171058E11"
"act.advanceStateA","-1.5605503982078484E13","-9.269193819128426E12","-9.269193819128426E12","-8.228582155839156E12","-6.414638918668687E12","-3.963525563964068E12","-9.797153194210364E11"
"act.advanceStateB","-1.6145544941245662E13","-1.3236328244220047E13","-7.023910564696883E12","-7.023910564696883E12","-5.351293183199604E12","-4.641971355422249E12","-9.883345917319586E11"
"act.advanceStateC","-1.6067885911300219E13","-1.3170621730763037E13","-1.0704775490755568E13","-5.116637447440292E12","-5.116637447440292E12","-3.7014211348107007E12","-9.911376865737274E11"
"act.advanceStateX","-1.1931998999836787E13","-1.1931998999836787E13","-1.0708092564819469E13","-7.344058814533101E12","-6.420302517442864E12","-3.9645795101138076E12","-9.853789182458011E11"
"act.advanceStateB","-1.5599096062623291E13","-1.3172472174339203E13","-7.024198630229498E12","-7.024198630229498E12","-6.418563589442623E12","-3.962778646829833E12","-9.836399901949712E11"
"act.advanceStateA","-1.6073107891990084E13","-9.272726196208152E12","-9.272726196208152E12","-8.232835472609045E12","-6.418892234254042E12","-3.7305750176535405E12","-9.839686361968104E11"
"act.advanceStateA","-1.6151395049134611E13","-9.270551131694969E12","-9.270551131694969E12","-7.298123254300162E12","-6.17797906300594E12","-4.635430576535321E12","-9.817936685541252E11"
"act.advanceStateD","-1.6074897668972854E13","-1.317648994180384E13","-9.6052639354138E12","-8.234609366275671E12","-3.495569678927429E12","-3.495569678927429E12","-9.857425298634364E11"
"act.advanceStateE","-1.5055570945127902E13","-1.2772081639750895E13","-9.642135609234566E12","-7.940885447692701E12","-6.168322233380034E12","-2.1234333038001997E12","-9.721367136507681E11"
"act.advanceStateX","-1.1926821812035428E13","-1.1926821812035428E13","-1.0312727985220844E13","-8.229068566856677E12","-6.415125329641505E12","-3.727296196495487E12","-9.802017304444413E11"
"act.advanceStateE","-1.6148471107401578E13","-1.1925265261691543E13","-1.0370594982922244E13","-7.337324993617579E12","-6.174830701566278E12","-2.1299417720370288E12","-9.786451818875968E11"
"act.advanceStateB","-1.6145544941245662E13","-1.3236328244220047E13","-7.023910564696883E12","-7.023910564696883E12","-5.351293183199604E12","-4.641971355422249E12","-9.883345917319586E11"
"act.advanceStateX","-1.1932032503733252E13","-1.1932032503733252E13","-1.0758473774325643E13","-7.344092232052333E12","-5.627658483925893E12","-4.639049335964532E12","-9.85412423885558E11"
"act.advanceStateA","-1.6151395049134611E13","-9.270551131694969E12","-9.270551131694969E12","-7.298123254300162E12","-6.17797906300594E12","-4.635430576535321E12","-9.817936685541252E11"
"act.advanceStateD","-1.6620846349037402E13","-1.2326604959782805E13","-1.0711895942054709E13","-7.62798029414453E12","-3.499009444545036E12","-3.499009444545036E12","-9.891822954810435E11"
"act.advanceStateX","-1.1934508645861465E13","-1.1934508645861465E13","-1.0701526368401383E13","-8.561235995666187E12","-5.392675793658795E12","-3.9354377970414224E12","-9.878885642195416E11"
"act.advanceStateA","-1.607312434547194E13","-9.272726766373865E12","-9.272726766373865E12","-8.232836042774757E12","-6.418892804419754E12","-3.7305740554171064E12","-9.839692063625228E11"
"act.advanceStateB","-1.5593703390596236E13","-1.2776277115331791E13","-7.018806057062365E12","-7.018806057062365E12","-6.174432812670075E12","-4.631884329649319E12","-9.78247417027839E11"
"act.advanceStateE","-1.6145544941936674E13","-1.3236328244911059E13","-1.0761395942863055E13","-7.023910568951102E12","-5.351293307977646E12","-2.1396311825724016E12","-9.883345924229696E11"
"act.advanceStateB","-1.607551864234336E13","-1.3176809880824158E13","-7.023553757765377E12","-7.023553757765377E12","-6.42290129473716E12","-3.7299125039630273E12","-9.879776966799279E11"
"act.advanceStateA","-1.6143622937854992E13","-9.273571741352295E12","-9.273571741352295E12","-8.278043607281908E12","-5.384333239094553E12","-4.638451055636279E12","-9.848142782114486E11"
"act.advanceStateX","-1.1927591348864691E13","-1.1927591348864691E13","-1.0363845227659816E13","-8.274200598087455E12","-5.38575849845625E12","-4.634608050539606E12","-9.809712690169957E11"
"act.advanceStateX","-1.1925265260993984E13","-1.1925265260993984E13","-1.0370594982231873E13","-7.337324989364001E12","-6.174830576788875E12","-4.632282093276201E12","-9.786451811972266E11"
"act.advanceStateD","-1.6074897668972854E13","-1.317648994180384E13","-9.6052639354138E12","-8.234609366275671E12","-3.495569678927429E12","-3.495569678927429E12","-9.857425298634364E11"
"act.advanceStateX","-1.1926821810284662E13","-1.1926821810284662E13","-1.0312727985264307E13","-8.22906856690014E12","-6.415125329684969E12","-3.72729620063673E12","-9.802017304879044E11"
"act.advanceStateX","-1.1927591348864691E13","-1.1927591348864691E13","-1.0363845227659816E13","-8.274200598087455E12","-5.38575849845625E12","-4.634608050539606E12","-9.809712690169957E11"
"act.advanceStateA","-1.6143622937854992E13","-9.273571741352295E12","-9.273571741352295E12","-8.278043607281908E12","-5.384333239094553E12","-4.638451055636279E12","-9.848142782114486E11"
"act.advanceStateX","-1.1928639442170953E13","-1.1928639442170953E13","-9.602540242247184E12","-8.275248691393716E12","-5.66082579177905E12","-4.635656288136771E12","-9.820193623232567E11"
"act.advanceStateE","-1.5604065739602021E13","-1.2776376736968773E13","-1.0370296839699467E13","-7.013923015192952E12","-6.17453255720367E12","-2.1296436288142524E12","-9.783470386648204E11"
"act.advanceStateC","-1.6143227218194201E13","-1.2380775658977617E13","-1.0367065582643293E13","-5.109691322817795E12","-5.109691322817795E12","-4.637828405523082E12","-9.841916240004713E11"
"act.advanceStateD","-1.5525503571360652E13","-1.2709751201899693E13","-1.0312757366670924E13","-8.229097948306757E12","-3.490058260958515E12","-3.490058260958515E12","-9.802311118945216E11"
"act.advanceStateA","-1.6073107892884809E13","-9.272726100232379E12","-9.272726100232379E12","-8.23283547350377E12","-6.418892235148767E12","-3.7305751628391704E12","-9.83968637091535E11"
"act.advanceStateX","-1.1926269176382748E13","-1.1926269176382748E13","-9.60016997650992E12","-7.61908251753388E12","-6.17583449217764E12","-4.633286152955872E12","-9.796490965859923E11"
"act.advanceStateC","-1.5596251883246953E13","-1.2770005071979037E13","-1.0364197472272824E13","-5.106823212447328E12","-5.106823212447328E12","-4.634960146763932E12","-9.813235136300045E11"
"act.advanceStateX","-1.1927591349809184E13","-1.1927591349809184E13","-1.0363845227658996E13","-8.274200598086635E12","-5.385758497466624E12","-4.634608050538785E12","-9.809712690161749E11"
"act.advanceStateA","-1.6690853641103432E13","-9.27851807508729E12","-9.27851807508729E12","-7.306090197692483E12","-5.626738403430629E12","-4.643397519927642E12","-9.89760611946446E11"
"act.advanceStateX","-1.1919182186041775E13","-1.1919182186041775E13","-9.974324515482398E12","-7.941310840281065E12","-6.168747501836666E12","-4.626198887767627E12","-9.725621062450165E11"
"act.advanceStateA","-1.6151395049134611E13","-9.270551131694969E12","-9.270551131694969E12","-7.298123254300162E12","-6.17797906300594E12","-4.635430576535321E12","-9.817936685541252E11"
"act.advanceStateB","-1.668929996512498E13","-1.239391456596656E13","-7.023558363999421E12","-7.023558363999421E12","-5.630228450086025E12","-4.64161930311347E12","-9.87982391034496E11"
"act.advanceStateX","-1.1931229686805686E13","-1.1931229686805686E13","-9.605130485138629E12","-7.624043017412616E12","-6.419533107541266E12","-4.200587655911898E12","-9.846095083442039E11"
"act.advanceStateA","-1.6151395049134611E13","-9.270551131694969E12","-9.270551131694969E12","-7.298123254300162E12","-6.17797906300594E12","-4.635430576535321E12","-9.817936685541252E11"
"act.advanceStateD","-1.6072478905372424E13","-1.2320521885631271E13","-1.0315625476105912E13","-8.231966057741744E12","-3.4929263703935024E12","-3.4929263703935024E12","-9.830992213295096E11"
"act.advanceStateX","-1.1938044010499443E13","-1.1938044010499443E13","-1.1095249027020814E13","-7.350103727329009E12","-5.633669890093237E12","-4.1710790453896455E12","-9.914238310417084E11"
"act.advanceStateC","-1.5596249449713895E13","-1.277000502806267E13","-1.0364197428356459E13","-5.106823230580202E12","-5.106823230580202E12","-4.634960102847564E12","-9.813234697136376E11"
"act.advanceStateX","-1.192811728728765E13","-1.192811728728765E13","-9.602018085620594E12","-8.230363945238402E12","-6.41642070802323E12","-3.9653691305769004E12","-9.814971088261676E11"
"act.advanceStateX","-1.1927591349809184E13","-1.1927591349809184E13","-1.0363845227658996E13","-8.274200598086635E12","-5.385758497466624E12","-4.634608050538785E12","-9.809712690161749E11"
"act.advanceStateC","-1.6067885911300219E13","-1.3170621730763037E13","-1.0704775490755568E13","-5.116637447440292E12","-5.116637447440292E12","-3.7014211348107007E12","-9.911376865737274E11"
"act.advanceStateE","-1.5057762985277809E13","-1.277235845210214E13","-1.0366278554832834E13","-7.339219951730749E12","-6.170514273527456E12","-2.1256253439476196E12","-9.743287537981876E11"
"act.advanceStateC","-1.6690176167976521E13","-1.238384431873334E13","-9.988892713085562E12","-5.112760044622758E12","-5.112760044622758E12","-4.640897209569709E12","-9.872602837561937E11"
"act.advanceStateD","-1.6072478905372424E13","-1.2320521885631271E13","-1.0315625476105912E13","-8.231966057741744E12","-3.4929263703935024E12","-3.4929263703935024E12","-9.830992213295096E11"
"act.advanceStateX","-1.1931999095812559E13","-1.1931999095812559E13","-1.0708092563924744E13","-7.344058813638376E12","-6.42030251654814E12","-3.9645793649281787E12","-9.853789173510764E11"
"act.advanceStateD","-1.5059427071605428E13","-1.2705512831280734E13","-1.030851899605196E13","-8.22485957769368E12","-3.72302437543335E12","-3.72302437543335E12","-9.759927412755592E11"
"act.advanceStateX","-1.1926822478176912E13","-1.1926822478176912E13","-1.0312728554491832E13","-8.229069136127664E12","-6.415125898912492E12","-3.7272950890734243E12","-9.802022997154288E11"
"act.advanceStateC","-1.5526746252254068E13","-1.2769354952267463E13","-1.0363547352561252E13","-5.14057211032542E12","-5.14057211032542E12","-4.634310175983546E12","-9.806733939184307E11"
"act.advanceStateA","-1.6151395049134611E13","-9.270551131694969E12","-9.270551131694969E12","-7.298123254300162E12","-6.17797906300594E12","-4.635430576535321E12","-9.817936685541252E11"
"act.advanceStateB","-1.6619597055541725E13","-1.2393881157902053E13","-7.023524858266436E12","-7.023524858266436E12","-6.422872484498574E12","-3.9671494634349785E12","-9.879488853015112E11"
"act.advanceStateE","-1.5596249450459738E13","-1.2770005028808514E13","-1.0364197429102303E13","-8.274552799529941E12","-5.106823355413077E12","-2.132620060608913E12","-9.813234704594813E11"
"act.advanceStateX","-1.1928117191311877E13","-1.1928117191311877E13","-9.602018086515318E12","-8.230363946133127E12","-6.416420708917955E12","-3.96536927576253E12","-9.814971097208922E11"
"act.advanceStateC","-1.5532322481634418E13","-1.316573356862817E13","-1.06998873286207E13","-5.146148240845847E12","-5.146148240845847E12","-3.9337366914712275E12","-9.862495244388582E11"
"act.advanceStateX","-1.1928639443115445E13","-1.1928639443115445E13","-9.602540242246363E12","-8.2752486913928955E12","-5.660825790789423E12","-4.635656288135951E12","-9.820193623224359E11"
"act.advanceStateX","-1.1931998999836787E13","-1.1931998999836787E13","-1.0708092564819469E13","-7.344058814533101E12","-6.420302517442864E12","-3.9645795101138076E12","-9.853789182458011E11"
"act.advanceStateX","-1.1925265260993984E13","-1.1925265260993984E13","-1.0370594982231873E13","-7.337324989364001E12","-6.174830576788875E12","-4.632282093276201E12","-9.786451811972266E11"
"act.advanceStateC","-1.5596251883246953E13","-1.2770005071979037E13","-1.0364197472272824E13","-5.106823212447328E12","-5.106823212447328E12","-4.634960146763932E12","-9.813235136300045E11"
"act.advanceStateB","-1.6616275516481807E13","-1.3636039060570242E13","-7.032818895206799E12","-7.032818895206799E12","-5.360201513709519E12","-3.939632626852175E12","-9.972429222418744E11"
"act.advanceStateX","-1.1925265260993984E13","-1.1925265260993984E13","-1.0370594982231873E13","-7.337324989364001E12","-6.174830576788875E12","-4.632282093276201E12","-9.786451811972266E11"
"act.advanceStateD","-1.6076440982175389E13","-1.3177716337340045E13","-1.0711597799769479E13","-7.30457831665745E12","-3.4987113022598076E12","-3.4987113022598076E12","-9.888841531958141E11"
"act.advanceStateC","-1.6145645981753879E13","-1.3236743812777906E13","-9.656703945039928E12","-5.112334631310968E12","-5.112334631310968E12","-4.640471709918476E12","-9.868349324936439E11"
"act.advanceStateB","-1.6151041073860965E13","-1.23871473222828E13","-7.016791121311909E12","-7.016791121311909E12","-6.177400543938634E12","-4.634852060425959E12","-9.812151483469851E11"
"act.advanceStateA","-1.5602522425802521E13","-9.263962877876324E12","-9.263962877876324E12","-7.943954148771529E12","-6.171390809187297E12","-4.628842192160312E12","-9.752054147354801E11"
"act.advanceStateB","-1.6616275516481807E13","-1.3636039060570242E13","-7.032818895206799E12","-7.032818895206799E12","-5.360201513709519E12","-3.939632626852175E12","-9.972429222418744E11"
"act.advanceStateE","-1.5060011071641246E13","-1.2765258397428928E13","-1.0359450797722715E13","-8.269806168156238E12","-5.381996859417239E12","-2.1278734292293267E12","-9.765768390798948E11"
"act.advanceStateE","-1.6151395049825623E13","-1.324105068948432E13","-9.27055113238598E12","-7.298123258554381E12","-6.177979187783984E12","-2.1330902593945684E12","-9.817936692451362E11"
"act.advanceStateA","-1.5603548715209857E13","-9.267238651117234E12","-9.267238651117234E12","-7.623404958560313E12","-6.173945547052082E12","-4.631397208322232E12","-9.77760151409847E11"
"act.advanceStateB","-1.560406573891101E13","-1.2776376736277762E13","-7.013923010938734E12","-7.013923010938734E12","-6.174532432425626E12","-4.6319838016641E12","-9.783470379738094E11"
"act.advanceStateX","-1.1932032503733252E13","-1.1932032503733252E13","-1.0758473774325643E13","-7.344092232052333E12","-5.627658483925893E12","-4.639049335964532E12","-9.85412423885558E11"
"act.advanceStateD","-1.6076440982175389E13","-1.3177716337340045E13","-1.0711597799769479E13","-7.30457831665745E12","-3.4987113022598076E12","-3.4987113022598076E12","-9.888841531958141E11"
"act.advanceStateA","-1.6613486075940402E13","-9.28161263471147E12","-9.28161263471147E12","-8.56620260301727E12","-5.392374132453729E12","-3.939916464089094E12","-9.928551715706249E11"
"act.advanceStateB","-1.6145544941245662E13","-1.3236328244220047E13","-7.023910564696883E12","-7.023910564696883E12","-5.351293183199604E12","-4.641971355422249E12","-9.883345917319586E11"
"act.advanceStateX","-1.1933783511692352E13","-1.1933783511692352E13","-9.607684309029043E12","-8.560510763681264E12","-5.6659697607016045E12","-4.1714901207561865E12","-9.87163332234619E11"
"act.advanceStateD","-1.5525503571360652E13","-1.2709751201899693E13","-1.0312757366670924E13","-8.229097948306757E12","-3.490058260958515E12","-3.490058260958515E12","-9.802311118945216E11"
"act.advanceStateX","-1.1919182186041775E13","-1.1919182186041775E13","-9.974324515482398E12","-7.941310840281065E12","-6.168747501836666E12","-4.626198887767627E12","-9.725621062450165E11"
"act.advanceStateA","-1.6073107892884809E13","-9.272726100232379E12","-9.272726100232379E12","-8.23283547350377E12","-6.418892235148767E12","-3.7305751628391704E12","-9.83968637091535E11"
"act.advanceStateC","-1.5596249351789748E13","-1.2770005029008117E13","-1.0364197429301906E13","-5.106823231525648E12","-5.106823231525648E12","-4.634960252724199E12","-9.813234706590836E11"
"act.advanceStateX","-1.1919182186041775E13","-1.1919182186041775E13","-9.974324515482398E12","-7.941310840281065E12","-6.168747501836666E12","-4.626198887767627E12","-9.725621062450165E11"
"act.advanceStateD","-1.5064061827095762E13","-1.3169459680907643E13","-1.0703341143337076E13","-7.625636881629476E12","-3.7276591309212E12","-3.7276591309212E12","-9.806274967634098E11"
"act.advanceStateE","-1.5600103662990756E13","-1.1919182186794166E13","-9.974324516227602E12","-7.941310841026269E12","-6.1687476266689E12","-2.1238586971396511E12","-9.725621069902194E11"
"act.advanceStateC","-1.6067888344833275E13","-1.3170621774679404E13","-1.0704775534671936E13","-5.116637429307418E12","-5.116637429307418E12","-3.701421178727068E12","-9.911377304900944E11"
"act.advanceStateD","-1.5525503571360652E13","-1.2709751201899693E13","-1.0312757366670924E13","-8.229097948306757E12","-3.490058260958515E12","-3.490058260958515E12","-9.802311118945216E11"
"act.advanceStateX","-1.1928117191311877E13","-1.1928117191311877E13","-9.602018086515318E12","-8.230363946133127E12","-6.416420708917955E12","-3.96536927576253E12","-9.814971097208922E11"
"act.advanceStateC","-1.614564354822082E13","-1.3236743768861541E13","-9.65670390112356E12","-5.112334649443842E12","-5.112334649443842E12","-4.640471666002108E12","-9.86834888577277E11"
