"act.advanceStateD","-1.6076440982175389E13","-1.3177716337340045E13","-1.0711597799769479E13","-7.30457831665745E12","-3.4987113022598076E12","-3.4987113022598076E12","-9.888841531958141E11"
"act.advanceStateX","-1.1925265260993984E13","-1.1925265260993984E13","-1.0370594982231873E13","-7.337324989364001E12","-6.174830576788875E12","-4.632282093276201E12","-9.786451811972266E11"
"act.advanceStateB","-1.6145544941245662E13","-1.3236328244220047E13","-7.023910564696883E12","-7.023910564696883E12","-5.351293183199604E12","-4.641971355422249E12","-9.883345917319586E11"
"act.advanceStateA","-1.6690853641103432E13","-9.27851807508729E12","-9.27851807508729E12","-7.306090197692483E12","-5.626738403430629E12","-4.643397519927642E12","-9.89760611946446E11"
"act.advanceStateB","-1.5593703391537775E13","-1.2776277016605164E13","-7.018806058003904E12","-7.018806058003904E12","-6.174432814751445E12","-4.631884478979542E12","-9.782474179693767E11"
"act.advanceStateB","-1.6075518643144035E13","-1.3176809881624834E13","-7.023553670445528E12","-7.023553670445528E12","-6.422901295537836E12","-3.7299126353200693E12","-9.87977697480604E11"
"act.advanceStateB","-1.661627551568113E13","-1.3636039059769566E13","-7.032818982526647E12","-7.032818982526647E12","-5.360201512908843E12","-3.939632495495133E12","-9.972429214411982E11"
"act.advanceStateA","-1.6613486075940402E13","-9.28161263471147E12","-9.28161263471147E12","-8.56620260301727E12","-5.392374132453729E12","-3.939916464089094E12","-9.928551715706249E11"
"act.advanceStateC","-1.6067888344833275E13","-1.3170621774679404E13","-1.0704775534671936E13","-5.116637429307418E12","-5.116637429307418E12","-3.701421178727068E12","-9.911377304900944E11"
"act.advanceStateE","-1.5602522426548365E13","-1.277515034158145E13","-9.263962878622168E12","-7.943954149517373E12","-6.171390934020172E12","-2.1265020056307556E12","-9.752054154813239E11"
"act.advanceStateE","-1.5053128229041629E13","-1.2308411601729389E13","-9.971456406801873E12","-7.938442731606427E12","-6.16587951729376E12","-2.120990587713925E12","-9.696939975644934E11"
"act.advanceStateA","-1.6073107892884809E13","-9.272726100232379E12","-9.272726100232379E12","-8.23283547350377E12","-6.418892235148767E12","-3.7305751628391704E12","-9.83968637091535E11"
"act.advanceStateX","-1.19268219080112E13","-1.19268219080112E13","-1.031272798432612E13","-8.229068565961952E12","-6.41512532874678E12","-3.727296051309858E12","-9.802017295497167E11"
"act.advanceStateX","-1.1922250889713863E13","-1.1922250889713863E13","-9.596151689841035E12","-7.944379543953155E12","-6.171816205508755E12","-4.629267735730621E12","-9.756308099171058E11"
"act.advanceStateA","-1.6613486075045676E13","-9.281612730687244E12","-9.281612730687244E12","-8.566202602122545E12","-5.392374131559004E12","-3.939916318903465E12","-9.928551706759003E11"
"act.advanceStateX","-1.1927591349809184E13","-1.1927591349809184E13","-1.0363845227658996E13","-8.274200598086635E12","-5.385758497466624E12","-4.634608050538785E12","-9.809712690161749E11"
"act.advanceStateD","-1.552548740172658E13","-1.2709750916675654E13","-1.0312757081446883E13","-8.229097663088601E12","-3.4900587420328755E12","-3.4900587420328755E12","-9.802308266704806E11"
"act.advanceStateD","-1.6619430287793076E13","-1.2323590588408637E13","-9.937452746440322E12","-8.235034760519108E12","-3.4959950731708667E12","-3.4959950731708667E12","-9.861679241068744E11"
"act.advanceStateX","-1.193450874278173E13","-1.193450874278173E13","-1.070152636750584E13","-8.561235994770642E12","-5.392675791774444E12","-3.935437651854972E12","-9.878885633239962E11"
"act.advanceStateB","-1.6075535095825217E13","-1.3176810450989871E13","-7.02355432793109E12","-7.02355432793109E12","-6.422901864902872E12","-3.7299115417265938E12","-9.879782668456401E11"
"act.advanceStateA","-1.6143622937854992E13","-9.273571741352295E12","-9.273571741352295E12","-8.278043607281908E12","-5.384333239094553E12","-4.638451055636279E12","-9.848142782114486E11"
"act.advanceStateA","-1.5602522326796166E13","-9.263962878823775E12","-9.263962878823775E12","-7.943954149724863E12","-6.171390811325164E12","-4.62884234203895E12","-9.752054156829299E11"
"act.advanceStateB","-1.6151041073860965E13","-1.23871473222828E13","-7.016791121311909E12","-7.016791121311909E12","-6.177400543938634E12","-4.634852060425959E12","-9.812151483469851E11"
"act.advanceStateB","-1.5604065639907072E13","-1.2776376737225146E13","-7.013923011886119E12","-7.013923011886119E12","-6.174532434563431E12","-4.631983951542675E12","-9.783470389211951E11"
"act.advanceStateX","-1.1922250889713863E13","-1.1922250889713863E13","-9.596151689841035E12","-7.944379543953155E12","-6.171816205508755E12","-4.629267735730621E12","-9.756308099171058E11"
"act.advanceStateD","-1.5061869786796977E13","-1.3169182868407516E13","-9.97919829446043E12","-8.2273022928852295E12","-3.7254670906249E12","-3.7254670906249E12","-9.784354564671093E11"
"act.advanceStateC","-1.6611964323695197E13","-1.2387693008033797E13","-1.0704746678573766E13","-5.116608635258489E12","-5.116608635258489E12","-3.938657962922902E12","-9.911088743919257E11"
"act.advanceStateD","-1.5525503571360652E13","-1.2709751201899693E13","-1.0312757366670924E13","-8.229097948306757E12","-3.490058260958515E12","-3.490058260958515E12","-9.802311118945216E11"
"act.advanceStateA","-1.5602522425802521E13","-9.263962877876324E12","-9.263962877876324E12","-7.943954148771529E12","-6.171390809187297E12","-4.628842192160312E12","-9.752054147354801E11"
"act.advanceStateC","-1.6067902364782074E13","-1.3170622300928752E13","-1.070477606092128E13","-5.116638017606005E12","-5.116638017606005E12","-3.701420172574267E12","-9.911382567394398E11"
"act.advanceStateC","-1.6615506685411504E13","-1.3635587147166271E13","-9.66474489045851E12","-5.120375541908293E12","-5.120375541908293E12","-3.9419369292692935E12","-9.948757810417286E11"
"act.advanceStateX","-1.1931015809700682E13","-1.1931015809700682E13","-9.604916608831604E12","-7.623829149855562E12","-5.900660987975741E12","-4.638032785277555E12","-9.843957289076748E11"
"act.advanceStateA","-1.6690853641103432E13","-9.27851807508729E12","-9.27851807508729E12","-7.306090197692483E12","-5.626738403430629E12","-4.643397519927642E12","-9.89760611946446E11"
"act.advanceStateA","-1.5602522425802521E13","-9.263962877876324E12","-9.263962877876324E12","-7.943954148771529E12","-6.171390809187297E12","-4.628842192160312E12","-9.752054147354801E11"
"act.advanceStateE","-1.5053235782028645E13","-1.2308623328842178E13","-9.972284896603469E12","-7.943532851903312E12","-6.165986969143737E12","-2.1209851239802153E12","-9.698014506048893E11"
"act.advanceStateE","-1.5596249450459738E13","-1.2770005028808514E13","-1.0364197429102303E13","-8.274552799529941E12","-5.106823355413077E12","-2.132620060608913E12","-9.813234704594813E11"
"act.advanceStateB","-1.560406573891101E13","-1.2776376736277762E13","-7.013923010938734E12","-7.013923010938734E12","-6.174532432425626E12","-4.6319838016641E12","-9.783470379738094E11"
"act.advanceStateX","-1.1925265260993984E13","-1.1925265260993984E13","-1.0370594982231873E13","-7.337324989364001E12","-6.174830576788875E12","-4.632282093276201E12","-9.786451811972266E11"
"act.advanceStateB","-1.6145544941245662E13","-1.3236328244220047E13","-7.023910564696883E12","-7.023910564696883E12","-5.351293183199604E12","-4.641971355422249E12","-9.883345917319586E11"
"act.advanceStateX","-1.1926269176382748E13","-1.1926269176382748E13","-9.60016997650992E12","-7.61908251753388E12","-6.17583449217764E12","-4.633286152955872E12","-9.796490965859923E11"
"act.advanceStateE","-1.6143622938600836E13","-1.3234723159241557E13","-9.273571742098139E12","-8.278043608027752E12","-5.384333363927428E12","-2.1361108691067244E12","-9.848142789572924E11"
"act.advanceStateX","-1.1919182186041775E13","-1.1919182186041775E13","-9.974324515482398E12","-7.941310840281065E12","-6.168747501836666E12","-4.626198887767627E12","-9.725621062450165E11"
"act.advanceStateX","-1.1925265260993984E13","-1.1925265260993984E13","-1.0370594982231873E13","-7.337324989364001E12","-6.174830576788875E12","-4.632282093276201E12","-9.786451811972266E11"
"act.advanceStateC","-1.5529188968340342E13","-1.3233024990288969E13","-1.0034226554993945E13","-5.143014826411694E12","-5.143014826411694E12","-4.636753036360725E12","-9.831161100047053E11"
"act.advanceStateD","-1.5525503571360652E13","-1.2709751201899693E13","-1.0312757366670924E13","-8.229097948306757E12","-3.490058260958515E12","-3.490058260958515E12","-9.802311118945216E11"
"act.advanceStateX","-1.1926269176382748E13","-1.1926269176382748E13","-9.60016997650992E12","-7.61908251753388E12","-6.17583449217764E12","-4.633286152955872E12","-9.796490965859923E11"
"act.advanceStateX","-1.1922250889713863E13","-1.1922250889713863E13","-9.596151689841035E12","-7.944379543953155E12","-6.171816205508755E12","-4.629267735730621E12","-9.756308099171058E11"
"act.advanceStateC","-1.5596251883246953E13","-1.2770005071979037E13","-1.0364197472272824E13","-5.106823212447328E12","-5.106823212447328E12","-4.634960146763932E12","-9.813235136300045E11"
"act.advanceStateA","-1.6143622937854992E13","-9.273571741352295E12","-9.273571741352295E12","-8.278043607281908E12","-5.384333239094553E12","-4.638451055636279E12","-9.848142782114486E11"
"act.advanceStateB","-1.6075518643144035E13","-1.3176809881624834E13","-7.023553670445528E12","-7.023553670445528E12","-6.422901295537836E12","-3.7299126353200693E12","-9.87977697480604E11"
"act.advanceStateD","-1.6074897668972854E13","-1.317648994180384E13","-9.6052639354138E12","-8.234609366275671E12","-3.495569678927429E12","-3.495569678927429E12","-9.857425298634364E11"
"act.advanceStateD","-1.6072478905372424E13","-1.2320521885631271E13","-1.0315625476105912E13","-8.231966057741744E12","-3.4929263703935024E12","-3.4929263703935024E12","-9.830992213295096E11"
"act.advanceStateX","-1.1927591348864691E13","-1.1927591348864691E13","-1.0363845227659816E13","-8.274200598087455E12","-5.38575849845625E12","-4.634608050539606E12","-9.809712690169957E11"
"act.advanceStateX","-1.1927591348864691E13","-1.1927591348864691E13","-1.0363845227659816E13","-8.274200598087455E12","-5.38575849845625E12","-4.634608050539606E12","-9.809712690169957E11"
"act.advanceStateX","-1.1934508645861465E13","-1.1934508645861465E13","-1.0701526368401383E13","-8.561235995666187E12","-5.392675793658795E12","-3.9354377970414224E12","-9.878885642195416E11"
"act.advanceStateE","-1.6147055046306135E13","-1.1922250890466254E13","-9.596151690586238E12","-7.944379544698358E12","-6.171816330340989E12","-2.1269274008117405E12","-9.756308106623087E11"
"act.advanceStateA","-1.6621074629066047E13","-9.278408466900174E12","-9.278408466900174E12","-7.305980677625892E12","-6.424574601816561E12","-3.968363655323927E12","-9.8965100375933E11"
"act.advanceStateX","-1.1926822478176912E13","-1.1926822478176912E13","-1.0312728554491832E13","-8.229069136127664E12","-6.415125898912492E12","-3.7272950890734243E12","-9.802022997154288E11"
"act.advanceStateD","-1.662377029150427E13","-1.3642390288960865E13","-9.611852188431768E12","-7.588778559124154E12","-3.5021579319453984E12","-3.5021579319453984E12","-9.923307828814053E11"
"act.advanceStateD","-1.5525487117878797E13","-1.270975063173398E13","-1.031275679650521E13","-8.229097378141045E12","-3.4900592231949487E12","-3.4900592231949487E12","-9.802305417288094E11"
"act.advanceStateE","-1.5600103662990756E13","-1.1919182186794166E13","-9.974324516227602E12","-7.941310841026269E12","-6.1687476266689E12","-2.1238586971396511E12","-9.725621069902194E11"
"act.advanceStateD","-1.552548740172658E13","-1.2709750916675654E13","-1.0312757081446883E13","-8.229097663088601E12","-3.4900587420328755E12","-3.4900587420328755E12","-9.802308266704806E11"
"act.advanceStateA","-1.6621074628171324E13","-9.278408562875947E12","-9.278408562875947E12","-7.305980676731167E12","-6.424574600921836E12","-3.968363510138297E12","-9.896510028646053E11"
"act.advanceStateB","-1.560406573891101E13","-1.2776376736277762E13","-7.013923010938734E12","-7.013923010938734E12","-6.174532432425626E12","-4.6319838016641E12","-9.783470379738094E11"
"act.advanceStateA","-1.5605840979435959E13","-9.269530914261605E12","-9.269530914261605E12","-8.27328174363056E12","-5.659491510821069E12","-4.633689340910237E12","-9.800524145542169E11"
"act.advanceStateX","-1.1919182186041775E13","-1.1919182186041775E13","-9.974324515482398E12","-7.941310840281065E12","-6.168747501836666E12","-4.626198887767627E12","-9.725621062450165E11"
"act.advanceStateB","-1.6075518643144035E13","-1.3176809881624834E13","-7.023553670445528E12","-7.023553670445528E12","-6.422901295537836E12","-3.7299126353200693E12","-9.87977697480604E11"
"act.advanceStateB","-1.6151041073860965E13","-1.23871473222828E13","-7.016791121311909E12","-7.016791121311909E12","-6.177400543938634E12","-4.634852060425959E12","-9.812151483469851E11"
"act.advanceStateC","-1.6067885911300219E13","-1.3170621730763037E13","-1.0704775490755568E13","-5.116637447440292E12","-5.116637447440292E12","-3.7014211348107007E12","-9.911376865737274E11"
"act.advanceStateE","-1.5602522426548365E13","-1.277515034158145E13","-9.263962878622168E12","-7.943954149517373E12","-6.171390934020172E12","-2.1265020056307556E12","-9.752054154813239E11"
"act.advanceStateA","-1.5602522425802521E13","-9.263962877876324E12","-9.263962877876324E12","-7.943954148771529E12","-6.171390809187297E12","-4.628842192160312E12","-9.752054147354801E11"
"act.advanceStateA","-1.6143622937854992E13","-9.273571741352295E12","-9.273571741352295E12","-8.278043607281908E12","-5.384333239094553E12","-4.638451055636279E12","-9.848142782114486E11"
"act.advanceStateC","-1.5596249449713895E13","-1.277000502806267E13","-1.0364197428356459E13","-5.106823230580202E12","-5.106823230580202E12","-4.634960102847564E12","-9.813234697136376E11"
"act.advanceStateB","-1.560406573891101E13","-1.2776376736277762E13","-7.013923010938734E12","-7.013923010938734E12","-6.174532432425626E12","-4.6319838016641E12","-9.783470379738094E11"
"act.advanceStateX","-1.1919182186041775E13","-1.1919182186041775E13","-9.974324515482398E12","-7.941310840281065E12","-6.168747501836666E12","-4.626198887767627E12","-9.725621062450165E11"
"act.advanceStateX","-1.1925265260993984E13","-1.1925265260993984E13","-1.0370594982231873E13","-7.337324989364001E12","-6.174830576788875E12","-4.632282093276201E12","-9.786451811972266E11"
"act.advanceStateA","-1.5600978747202172E13","-9.264668683112031E12","-9.264668683112031E12","-7.943938917446577E12","-6.171375579046878E12","-4.628827109760664E12","-9.751901834046438E11"
"act.advanceStateE","-1.505312832804144E13","-1.230841160078258E13","-9.971456405855064E12","-7.938442730653733E12","-6.165879515156533E12","-2.1209905867671162E12","-9.696939966176844E11"
"act.advanceStateB","-1.6145544941245662E13","-1.3236328244220047E13","-7.023910564696883E12","-7.023910564696883E12","-5.351293183199604E12","-4.641971355422249E12","-9.883345917319586E11"
"act.advanceStateB","-1.560406573891101E13","-1.2776376736277762E13","-7.013923010938734E12","-7.013923010938734E12","-6.174532432425626E12","-4.6319838016641E12","-9.783470379738094E11"
"act.advanceStateE","-1.505312832804144E13","-1.230841160078258E13","-9.971456405855064E12","-7.938442730653733E12","-6.165879515156533E12","-2.1209905867671162E12","-9.696939966176844E11"
"act.advanceStateE","-1.5053128229041629E13","-1.2308411601729389E13","-9.971456406801873E12","-7.938442731606427E12","-6.16587951729376E12","-2.120990587713925E12","-9.696939975644934E11"
"act.advanceStateC","-1.6143224784661143E13","-1.238077561506125E13","-1.0367065538726926E13","-5.109691340950669E12","-5.109691340950669E12","-4.637828361606715E12","-9.841915800841044E11"
"act.advanceStateX","-1.1922250889713863E13","-1.1922250889713863E13","-9.596151689841035E12","-7.944379543953155E12","-6.171816205508755E12","-4.629267735730621E12","-9.756308099171058E11"
"act.advanceStateB","-1.560406573891101E13","-1.2776376736277762E13","-7.013923010938734E12","-7.013923010938734E12","-6.174532432425626E12","-4.6319838016641E12","-9.783470379738094E11"
"act.advanceStateA","-1.5602522326796166E13","-9.263962878823775E12","-9.263962878823775E12","-7.943954149724863E12","-6.171390811325164E12","-4.62884234203895E12","-9.752054156829299E11"
"act.advanceStateD","-1.5525503571360652E13","-1.2709751201899693E13","-1.0312757366670924E13","-8.229097948306757E12","-3.490058260958515E12","-3.490058260958515E12","-9.802311118945216E11"
"act.advanceStateC","-1.6143227218194201E13","-1.2380775658977617E13","-1.0367065582643293E13","-5.109691322817795E12","-5.109691322817795E12","-4.637828405523082E12","-9.841916240004713E11"
"act.advanceStateB","-1.560406573891101E13","-1.2776376736277762E13","-7.013923010938734E12","-7.013923010938734E12","-6.174532432425626E12","-4.6319838016641E12","-9.783470379738094E11"
"act.advanceStateE","-1.5604065739602021E13","-1.2776376736968773E13","-1.0370296839699467E13","-7.013923015192952E12","-6.17453255720367E12","-2.1296436288142524E12","-9.783470386648204E11"
"act.advanceStateB","-1.5604065639907072E13","-1.2776376737225146E13","-7.013923011886119E12","-7.013923011886119E12","-6.174532434563431E12","-4.631983951542675E12","-9.783470389211951E11"
"act.advanceStateA","-1.5602522425802521E13","-9.263962877876324E12","-9.263962877876324E12","-7.943954148771529E12","-6.171390809187297E12","-4.628842192160312E12","-9.752054147354801E11"
"act.advanceStateX","-1.1919182186041775E13","-1.1919182186041775E13","-9.974324515482398E12","-7.941310840281065E12","-6.168747501836666E12","-4.626198887767627E12","-9.725621062450165E11"
"act.advanceStateA","-1.5602522425802521E13","-9.263962877876324E12","-9.263962877876324E12","-7.943954148771529E12","-6.171390809187297E12","-4.628842192160312E12","-9.752054147354801E11"
"act.advanceStateB","-1.560406573891101E13","-1.2776376736277762E13","-7.013923010938734E12","-7.013923010938734E12","-6.174532432425626E12","-4.6319838016641E12","-9.783470379738094E11"
"act.advanceStateC","-1.5596249351789748E13","-1.2770005029008117E13","-1.0364197429301906E13","-5.106823231525648E12","-5.106823231525648E12","-4.634960252724199E12","-9.813234706590836E11"
"act.advanceStateA","-1.6143622937854992E13","-9.273571741352295E12","-9.273571741352295E12","-8.278043607281908E12","-5.384333239094553E12","-4.638451055636279E12","-9.848142782114486E11"
"act.advanceStateA","-1.5602522425802521E13","-9.263962877876324E12","-9.263962877876324E12","-7.943954148771529E12","-6.171390809187297E12","-4.628842192160312E12","-9.752054147354801E11"
"act.advanceStateX","-1.1919182186041775E13","-1.1919182186041775E13","-9.974324515482398E12","-7.941310840281065E12","-6.168747501836666E12","-4.626198887767627E12","-9.725621062450165E11"
"act.advanceStateX","-1.1926821810284662E13","-1.1926821810284662E13","-1.0312727985264307E13","-8.22906856690014E12","-6.415125329684969E12","-3.72729620063673E12","-9.802017304879044E11"
"act.advanceStateA","-1.6073107892884809E13","-9.272726100232379E12","-9.272726100232379E12","-8.23283547350377E12","-6.418892235148767E12","-3.7305751628391704E12","-9.83968637091535E11"
"act.advanceStateC","-1.5596251883246953E13","-1.2770005071979037E13","-1.0364197472272824E13","-5.106823212447328E12","-5.106823212447328E12","-4.634960146763932E12","-9.813235136300045E11"
"act.advanceStateA","-1.5602522425802521E13","-9.263962877876324E12","-9.263962877876324E12","-7.943954148771529E12","-6.171390809187297E12","-4.628842192160312E12","-9.752054147354801E11"
"act.advanceStateC","-1.6145645981753879E13","-1.3236743812777906E13","-9.656703945039928E12","-5.112334631310968E12","-5.112334631310968E12","-4.640471709918476E12","-9.868349324936439E11"
"act.advanceStateX","-1.2308411600036736E13","-1.2308411600036736E13","-9.97145640510922E12","-7.93844272990789E12","-6.165879390323658E12","-4.623330629005768E12","-9.696939958718407E11"
"act.advanceStateC","-1.5596251883246953E13","-1.2770005071979037E13","-1.0364197472272824E13","-5.106823212447328E12","-5.106823212447328E12","-4.634960146763932E12","-9.813235136300045E11"
"act.advanceStateD","-1.5525503571360652E13","-1.2709751201899693E13","-1.0312757366670924E13","-8.229097948306757E12","-3.490058260958515E12","-3.490058260958515E12","-9.802311118945216E11"
